"","iloprost","sirolimus","metformin","fluticasone","ibudilast","resveratrol","leflunomide","pirfenidone","hesperidin","fenofibrate","quercetin","verapamil","modafinil","ivermectin","hydrocortisone","prazosin","tramadol","lidocaine","pentoxifylline","amantadine","fluvoxamine","telmisartan","losartan","propofol","dexamethasone","amlodipine","prednisolone","pioglitazone","budesonide","prednisone","naltrexone","chloroquine","thalidomide","celecoxib","amiodarone","simvastatin","niclosamide","toremifene","quetiapine","tacrolimus","sildenafil","rosuvastatin","dipyridamole","chlorpromazine","ibuprofen","etoposide","fluoxetine","maraviroc","itraconazole","artesunate","fostamatinib","atorvastatin","ribavirin","clopidogrel","methylprednisolone","azithromycin","cyproheptadine","nicotinamide","ebselen","pitavastatin","argatroban","midazolam","famotidine","voriconazole","disulfiram","diphenhydramine","clarithromycin","ritonavir","clofazimine","methotrexate","montelukast","isoquercetin","loratadine","imatinib","nitazoxanide","sitagliptin","tofacitinib","decitabine","rivaroxaban","ruxolitinib","masitinib","lopinavir","doxycycline","aspirin","ganciclovir","mefloquine","amoxicillin","colchicine","hydroxychloroquine","artemisinin","trimetazidine","melatonin","ambrisentan","paracetamol","candesartan","melphalan","enzalutamide","ibrutinib","nintedanib","baricitinib","remdesivir"
"quercetin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.96602630932809,0.00226939433353279,0.00582640717042349,1.99429084688506,0.00814256334072438,-1.99387888170639,1.97445480259517,0.00685578239570983,0.00817992541748824,0.0118249329392959,-1.994208391024,-0.00183752937541293,-0.00349692532945134,-1.98954721665805,0.00403435000727514,-0.0044245097556701,-1.99416829497232,0.0111959302250534,-0.00252639226219553,-1.98903119811588,1.98568333776796,0.00305810104723336,-0.0144203959505534,1.98619551825609,-1.98545798559388,-1.99114936941127,-0.00131993417322929,1.97965859851014,-1.98853979290597,1.97878181315346,-0.00370522818307861,-1.98395602424941,-0.00317461653401407,-0.00198501825381214,0.00592731434077964,0.00183382643227914,-1.9800249945032,-0.00841769620320287,-0.00205659955760584,-1.99443738538575,0.00258151462804102,-1.99801026418699,-1.98126392639589,-1.98390550296709,0.00158664611984805,0.000455681663903529,-0.010853744567382,-1.98949741700522,-1.97679325718683,-0.00139498615071987,-1.99370451418026,-0.00256367533963697,0.0114600398672189,0.00712348383600647,-1.98750174270222,0.0085107013190292,-1.98283544596236,-0.0106250192918252,0.0099247469115179,-1.98070950717399,0.0101722790598422,0.00298530283213594,0.00325275857003515,-1.98685207223844,-0.00381006081503665,-1.97117406268897,-1.9747848520965,-0.00213360371089544,-1.98984363107628,-1.97958690956726,-1.98081305983271,0.0110603892708722,-1.98337267002062,0.00280175909079605,1.97346686547166,-0.0214001175082725,0.000142222978666839,0.00458548482301746,1.98482294130053,1.98429006885825,1.97926366451759,-1.9835649799525,0.00247864651897989,-1.98446480579428,0.0103023487797274,-0.0104874453410655,-0.000212424014696011,-1.98459242820452,1.96189508255434,0.0162659241361657
"verapamil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99164356017666,-1.98493775206475,1.98680004054488,1.97074065527231,-1.96662757509524,1.97546913039069,1.98433629687288,-0.00141219648183766,0.00140163502895141,0.00797458795881745,1.97368626620566,1.97573371297318,1.98160758903809,1.98153772926515,0.00804721142182807,1.98190680156848,0.00958878636004801,1.96497106146973,1.9838842550244,0.00554541500543293,1.98553888155299,1.98157402556008,1.97756388881423,0.00914069032796327,-0.000453322847151938,1.98682181873585,0.0122365862361775,0.00025483253623293,0.000790189492839599,0.0120967204705738,1.97597957750181,1.97888524316956,1.96420258949081,-1.98140525710355,1.99391000824771,1.98276114166814,1.97371485609824,1.98288277496047,1.9825552070044,1.98041989384092,0.0154935487389974,1.9787293148187,0.0094814787525318,-0.0102250421828664,0.0122129788382188,-0.000310739446254593,0.00207286982632104,1.97680056418385,0.0112634399870792,0.00133892399343138,1.97952614161189,1.9706167551314,1.98472643573113,1.96353248677661,0.0156447863073753,1.98909594603212,-0.00496155592797221,0.00140811997776225,0.00379837239324976,-1.98261502687448,-0.00216976969291582,1.97848103151727,1.99496852050306,1.96467747628225,1.98470517831103,0.00317356789276424,1.96511094176295,-0.000926258786248857,-0.00242143851537968,-0.00560810720669469,0.000763949856224189,0.00886879944942287,1.9726169292098,1.97616836451059,1.98333482616828,0.00801778395375319,1.97773151760112,1.96913885988133,1.97278228786534,1.98946508024759,-0.0033013422133652,1.97493835871511,-0.00208837935458073,-1.98752371166073,-1.98293536996961,0.00370302427549107,1.9696158009047,0.0294363064456432,0.0155256282712042
"modafinil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97520927975774,1.97433174522923,1.9652957091539,1.98898303558847,1.98293796213071,1.97884909341675,1.99301775776123,1.98573255876178,1.98593703163323,1.97652746496954,0.0102982527151899,0.00468131966095175,0.00541350371969385,-0.000628968296099153,0.00238890519338919,-0.0134577724166021,0.00223218411103199,-0.00732073664927391,1.97941176100937,0.0137000328180176,-0.00491688763827347,1.98128736580684,-1.99349219365599,0.000387212490013278,1.97483441819889,-1.9757224798019,1.96605066034007,0.0261944756758746,0.0087041517058174,1.96449841252116,-1.98685916719665,0.00336372919825922,0.00729573709399389,0.00878889480056688,1.9925610453546,1.97236714683116,1.97740954686023,-1.99325634979369,-1.98917249730679,1.97939004352001,-0.00204294301721741,1.98166490344517,-1.97363077073725,1.96827134874603,0.00363302007307265,1.96842920430557,-0.00747660910279324,1.98169117536942,-1.97944035158615,1.96252201021823,1.98235898168754,1.96986053125339,1.96605950367415,1.97280899036846,-1.96174080828296,1.99223405727814,1.96048059477979,1.9712504232637,-1.98592791657238,-1.9791551857545,1.99166333462494,-0.00706388425010429,0.0229022440927193,1.98796108038568,-0.00436646325735879,1.98556801910929,1.96857533431326,-1.97235158072567,1.978956947853,-0.00291787772748453,0.00614616044320948,1.9768403536199,1.98256720493252,1.97746960929299,-0.000360860852801292,1.98440297899457,1.99316489340674,1.9703995457301,1.98672573326482,0.00675481113305665,1.99344801319133,1.98322418458524,1.98551486715487,-0.00562998893206679,1.99211060243043,-0.00641684028061085,0.025262530168179,-1.97855152557098
"ivermectin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000812894407559051,0.00408101091981616,0.00153679705872556,0.00358199289280681,0.012794304427849,-0.00196525129004599,1.97945241399547,-1.997919788548,-0.00273446281024481,1.98272499443776,0.000549435782184249,-0.00791930332698521,-0.00262020324938339,-1.9906755106707,-0.00542034436003225,-1.97719887658344,0.00919185400662847,-0.00149554819757303,1.98530269111507,-0.00448007164280095,1.97218926613768,1.96815051637399,1.95577625003959,0.00133229989292505,1.96505577010464,-1.97758580469262,-1.9881931728756,-1.97055287064593,-0.00859478941735625,0.00556537482136987,0.00413661335346349,0.00334134973731304,0.0126376782414498,-0.00243563728721119,-1.9778449377438,1.9495978390782,-1.98724282507102,-1.96439060512673,-1.98143228837195,-0.00545386049291863,-0.00278425082235823,-1.98863815187944,1.98013545651666,-1.98803039136474,-1.97234657341324,-0.00253848927084455,0.00409557248481074,-1.98559757371946,0.0092537923920869,0.0071778461528742,1.98574878320837,-0.0026288143420311,0.00396484068369196,0.0085433233572938,1.9848067451599,-0.0116652554792919,0.00407737452699497,-1.97169732221148,-0.00288741859439057,-0.00604225756660093,1.9643328691812,-3.18744122561609e-05,-1.97955696078671,0.0127680643468266,1.96842417430083,1.95096536652091,0.000621514027450698,1.96612811788242,0.00335747257914099,-1.98921182676846,-1.9799530438756,0.0151121009437309,0.0172763768721502,-1.99208239436229,1.97750987353017,0.00498682157189667,-0.000986165445199583,1.98366942231681,0.00371579844577252,0.0091781922176376,0.000651088185107285,0.00821300267989666,-1.98603075298696,0.0022622596911358,0.00325179547503274,1.95202941313871,-0.0107868195979998
"hydrocortisone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97286496058421,1.98378229714909,0.0171810239562724,1.96112347522877,-0.00243787926124195,0.000635679858955962,-1.99185375450816,0.00640938809432989,-0.00126042405142168,1.97541550001129,-1.98533352684784,-0.0139466075380479,1.60573067765624e-05,0.00492878575455524,1.98625118935123,0.016315775326025,-1.98287493825032,-1.97315433802535,1.97298664356024,1.97117788401151,-1.99523312559532,0.0026518940330198,-1.97694646925912,-1.98511076501704,0.00342431828218825,1.97823046895213,-0.00410832296705488,0.00712920028749719,-1.99070828947312,1.97064292755981,-1.98678636577302,-1.98968223272989,-0.00030143092875734,0.0100224972606709,-0.00421222778056796,-1.98405737313121,0.00256461858384904,1.97879070652822,1.96353367207626,1.96804484329649,0.0147371780732315,1.97815024233418,0.0177364663308383,1.97545148667621,0.00327464381133502,1.99111531443889,0.00160330768429695,0.0108084592512308,0.00485573983826926,0.00277310040589462,-1.98942854854589,0.00513491053973369,0.0115476641676586,1.99493597440595,-1.9920927775261,1.97412529115751,-1.97409865703913,-1.99668649723169,1.99042416202214,-1.98425478824469,-1.96482605320839,1.98913022552741,-1.97593422157587,1.96954519122171,0.014144555170198,1.9827320593636,0.00663903366658847,1.98652909302204,1.98235321826685,1.98142520166572,0.00478537258857537,0.00615888672645848,-1.96941988173145,1.96607484290368,0.0125583939355438,1.97841947379006,-1.98802189459592,-1.97851007995948,0.0298406166229948,1.9734749923763,0.0101810146678143,-1.9824857367688,-1.9901018849908,-1.98301976481652,0.0154153739211274,-1.96276119744529
"prazosin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.98205072747599,1.9830856813458,0.00336315591221081,-0.00162298141686279,0.00197420799371917,1.97007664383608,1.94832792504029,0.0125825992406911,0.00418118876139462,1.97979603383455,1.98923986878114,0.0127980782602202,0.0116021976218164,1.98715115372801,0.000994707999091626,0.0170296202155965,0.00483748769792514,0.000811552056210196,1.98673883626552,-1.98012455855362,0.00521709791162006,0.00376076929538527,-1.98263871692767,1.97401695807613,0.00605283190031702,-1.97888323639612,1.97041422763836,-0.0051549723424642,0.00569110443862608,0.0040337601260082,0.0268094095599528,1.97937542292824,0.0100918517831348,0.0140449958634171,-1.98350327675993,0.00430093114263874,0.0264956063244186,1.98699455235952,0.00569945877078804,0.00641955069014133,1.97030613685897,-0.00229139467592177,1.97673194442936,1.98090895339015,1.97870066483819,1.98623627454737,1.9686631357439,1.9708933028986,1.97546392241922,1.97528420416144,1.97359813268214,0.0174506539570631,0.00060706653447562,-1.97371496897912,1.97835325738293,0.00414309906721855,1.97226489239393,1.98339863866079,1.98063262897069,1.97132409373529,0.00164584065567952,-1.97543315002372,0.0119513942947727,0.0051204478329433,1.98114054362652,1.9940933120239,1.97718658131347,0.00314643702985062,1.96989513650172,-0.00918427913812181,1.97691049422256,-1.97066361184521,1.97885638581746,1.98085070369288,0.00706856130210909,0.0158645019691507,0.00116827681410536,1.98119154486899,1.99278177037574,0.00520192512319828,0.0092708891634834,0.00199860798296514,0.00277533772297689,0.00884081940643777,1.97649837208898
"tramadol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97166237940292,-1.99093488716116,0.00200038905614708,1.97856398199031,-0.00197739258566432,1.96917027499665,1.98721406574416,1.98321630726996,0.0137530174449617,0.0134314269999154,0.000575850538856781,1.98466655850858,1.96422114151112,0.0167522715567471,0.00854279396578794,1.97715212953785,0.00222138406370209,-1.97913672449974,-1.96937809516124,-1.97603996034466,0.00466646814047733,-0.00434453271573465,0.00373487120610305,1.98122888469943,0.0114493107435084,1.97542552912023,-1.98499341359889,0.0140505120762038,-1.98778060211542,0.0104267437480173,0.00857816232528064,-0.00920118557826577,-1.9826579377511,0.00107229752621329,0.00901094846965667,1.98266341416764,0.0132156988615836,1.98199481487209,1.97967007010022,0.00618131212837025,0.00710552604265846,1.98543988581539,1.98663706509325,1.97274355396518,0.00514230019774853,1.96909958571683,-0.00595291859431235,1.98969101828604,-1.9872654935843,-1.98528391010951,0.0145851064114179,-0.00155260280809555,-1.97431104378642,-1.97623190039018,-1.99046088971553,1.98148292040859,-1.98364033043463,-1.9816188067941,0.000116221053366283,0.0031876730016992,0.000263863243213369,1.97133999372592,0.0121281535708962,0.00803026416213359,0.00549639946212055,0.00961989124850648,1.98560687505127,1.97929608287748,0.00231994305095151,1.984582711594,-0.00229562917123738,1.96744468785822,-1.9859749984771,0.00999015795558555,-1.98336155786136,0.00304237802872898,1.99080456113944,-1.9760430426879,1.99005715116814,-1.9809561847075,0.00816554198493602,0.0104546117309364,0.00372043138762879,0.00350781667121614
"lidocaine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119949599261114,1.97383142381993,0.00690737341250502,0.00765000859979426,1.98664344661914,0.000716880590517111,1.98333184635187,-1.98700393119396,-0.00741675896110328,1.97642277992799,1.97184279003937,1.97593305628829,0.00227906575981218,1.94701354466896,1.97094378502341,1.98187628486605,0.0197522200212465,0.00194532658988178,0.00499985173111961,1.95967006549362,-1.98890928957051,1.95873500143035,0.0142709127446834,-0.00378696664906852,1.96707559511007,0.000437275438136764,1.98823220616333,-1.9852224167747,0.00491750808168834,0.0025934788887958,-1.98586784420215,0.00871843353844304,0.00881419015259743,-0.00568912711031333,1.98362913330296,1.97670646764749,1.9761506104987,1.96505666869822,1.95418937600362,0.00168310437315877,1.97048649470328,-0.00134900618401779,0.00672938833670911,1.9826679581734,1.98449937985425,1.97901179214793,1.97125331544786,0.00701858438402003,1.98730690870436,0.0154625810454383,0.0078139398548378,1.98805620996623,0.00317354697595706,0.00140183058361942,1.9911087552626,0.00868908658942724,0.00415003638870881,1.96750657335167,0.00197043693905208,0.00123036685467415,1.96572729611317,0.01010499045403,0.0283383695703358,1.97146598120491,0.00717478028644347,1.98200917130413,1.97171399225926,0.0157642051252067,1.98895267144375,0.0121289759613636,1.9590998708367,0.00213409887346638,1.96821845382276,1.99346509269261,0.00174364653814219,1.96782837728843,1.98377316044002,-0.00354499840059397,0.0095553597098208,0.00576754750346486,1.97927462300597,0.0191184911427074,1.96238641344581
"pentoxifylline",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0124490256607344,0.00600073268692813,1.9831653929472,1.99112819705775,1.98386744373291,-0.00491254885705572,0.0137219637688345,-1.99398740004807,-0.00203981262373654,-0.0144312393042372,0.01289591137659,-0.00903199569901669,1.97457816900313,-0.000216198448707461,0.015071408842906,1.97402186579709,0.00678799422242571,1.99113973251287,1.97587111287734,-1.98661587290527,1.98342576637837,1.9772335894484,-0.00226855794641434,1.97750632365271,-1.98403134797677,-1.98040536857605,0.000957732119418075,0.00914437357351816,0.0034670074630786,0.00309230806424299,-0.00601467669360145,0.00989563336779442,-0.00468323510080026,1.96593086653853,1.98047175001099,1.97785843081043,1.9506649075886,0.00688836213051569,1.96950159024419,0.0146468528460265,0.000802951501085114,0.00974676166720934,-1.98439522088324,-1.99113403963812,-1.98420124340262,0.0102458178406653,-0.00328481932168956,1.98939201015179,-1.97481240690055,0.0148592512971339,1.97184020292077,-1.984766086788,0.00216836295397738,0.0207638916326358,0.00241042007998304,1.9817282342143,0.00927968304184867,0.0224701677368624,1.98375516706614,0.0138431539033368,-0.00635946705138235,0.00488633335572775,0.00262877295426511,0.0110356677326972,0.00499719825595613,0.00106549998814776,1.97546205460456,0.00553724926997112,1.98297429227784,1.96860391093927,-1.98458176963245,0.013324988604609,-1.97603773663802,1.99016594366275,1.97241754410843,0.00792216736852003,1.99002494573455,-0.0011719080688336,-0.00424215426701968,0.00720455025572198,1.97610662387006,1.97128924105455
"amantadine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97210367807924,1.97118846852079,1.99290843752077,1.9740551854356,-1.98587750441223,1.97274816355746,-0.000711623802764128,0.00237553237964239,1.97808638997046,-0.00255654968748042,-0.00100229970511967,1.97310050757336,-1.9663468305592,1.97633768968096,0.00153343896971125,-0.00146551028754072,-0.00793538120249315,-0.000576436872210428,-0.00237280183904309,1.95799341745046,1.97964267704478,1.98008332292221,0.00737733735505786,0.00173456768164504,-1.97610556456961,1.98856290332608,0.0155320569239008,0.00555437550788429,-0.0047749846432239,0.00500989322491963,1.98129056506731,0.00251831685555792,-1.97914236617214,0.00929307694671788,0.00553553138619189,1.98570429357355,0.000542780821116917,1.98477497619413,-1.98868908991257,0.0170627370551051,-1.98353456371844,-1.97894351563616,1.97155828062518,-0.00136822914395773,1.97402851082302,0.00549079454354229,0.00780303415454431,0.00481569096698475,1.97501344597417,-0.00622494032328647,1.97670854945317,0.0131096246830449,-0.00329313485816929,-1.9865711386025,-3.98829801551148e-05,-0.00219825300443244,1.98686006859598,1.98183596639233,1.96734955460723,-0.0100133312433437,0.00673090326407833,-1.97222829456288,1.98759278465567,1.98416422426456,0.00838370867738347,0.00549033706488722,-0.000690116014068209,-0.0029766751124245,1.98527002659743,1.97733218325538,0.0132652363577062,1.9725110165344,-1.98442485787029,1.98839602472177,1.97839555431106,0.00498405860722773,1.9658741224019,0.00655207981420447,-0.00478259610926035,0.0163032665056987,1.97641369958714
"fluvoxamine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97184070435047,0.00587919099797751,1.99562333799584,0.000620265724475821,0.00690503613623739,-1.9737506044701,1.97362095697896,0.00179774697241708,-0.014112853219634,0.000760755588686712,0.00603340212718284,1.98101981421319,1.97633026590611,1.97902362454723,1.98229263147498,1.98221148240414,1.9720673481073,-1.97234527015889,-1.98325039477162,1.98935080517909,1.98772703441319,1.97214826216668,1.97194946844087,-0.00935765868897298,-0.0173885191480311,-0.00667927769687937,1.98969454068635,0.00781848372494931,-1.97639844096425,0.00729335303570966,0.00936076299579425,-1.97585543624793,0.0141773807739869,1.97864358818303,0.0100119654173417,0.007601757006793,1.98606309721305,0.0110216608233455,-0.00423482398064079,-0.00164048854326249,-0.00722530204820537,-0.00279804673285611,1.9680317083572,1.98818530898941,-0.00786760364611805,-1.97498187888953,0.00520565771240378,0.00758991258185227,0.0159359911594784,-0.000406518034475556,-0.0134431840797296,0.00428359829057723,0.012723278562537,0.00163210658902302,0.00525602142010395,0.00565052947730171,0.000291508416648489,1.97663468213915,-1.9695813364286,1.97671530825103,-0.0155468986816721,1.98554246726323,1.98878426687786,1.9779534352564,-0.0151706551842975,1.98264522814045,-1.97343726569912,0.00561249970631128,0.00878651321448187,1.97649284076985,1.99308666006396,1.97087259766785,1.97816199597706,-0.00680103269584431,-1.9922245893417,0.00911221822646602,0.0130773599738897,1.98091612148976,0.0293090481268036,0.0186249723649136
"telmisartan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.98029226920202,-1.97530666592412,-1.99169145636647,-1.9858567570095,0.002373136029301,1.98382007524191,-1.9913668600831,0.00711687853114806,-1.99329419905659,-0.00274782974776455,0.00432766682461438,0.00319350686989661,0.00206110572890927,-0.011280951112399,-1.99206431725976,-1.98637112346702,-1.97970869055379,0.0139052995012368,1.96232530250414,-1.98619942721978,-1.98584663265876,0.000152399690058314,1.97844103316496,-0.00724716064636033,-1.99367760606912,-1.98376710589903,0.00340765492035089,-0.00621555639352056,-1.98635960025702,0.000654463556085116,0.00277280007402414,1.97951184399003,-1.99372040937815,1.99126951674187,-1.98221803106021,0.00263881557861423,1.98431430016417,-1.97925662422162,0.000117274248974453,-1.98439191188509,-1.9861872731372,-1.98461726072027,-0.00737332678582348,-0.00205882601548502,-1.97738808405011,0.0187300895680923,-1.98287970625918,-1.98659487985397,-0.00315237983641203,0.0110422191926052,0.00246290589076226,0.0126610030081589,-1.99350716543134,0.00348574702213755,0.0100690380261104,-0.00264598894060464,0.00758226233903569,-1.99446710973493,-0.0020760318596369,0.0143778753330513,-1.99503208753704,-1.98807525395473,-1.97094457683737,-0.010992461852077,1.97591213408473,-1.99030276015289,1.96361789912203,0.00823253744055319,0.00646034166017306,0.00596297186539019,-1.97543665464438,1.97999719716553,1.98027577669557,0.00450970709179543,-1.98958977592252,-0.00306655482166562,-0.00519910987473526,1.9759142870289,0.0123811830705561
"losartan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97750240509455,1.98277216287648,-1.97873005448317,0.00427306228965152,1.97851788081835,0.00685936820963906,0.00703251735444588,1.97912798739897,1.97631377116468,0.00488827037766593,-0.00250855319503263,-0.00267439007561598,-0.00960868403199577,0.00577478559472822,1.99187869507745,0.0134559680249488,1.98556595894607,1.97222308848417,0.00716981454397614,-0.00634389895769849,-1.97814064821973,1.99643850935951,-1.99128786757114,1.98517766201017,1.96578128334945,0.00559990168619395,1.9790842859838,0.00712139116399768,-1.97648697941369,0.00630142891802765,1.98814954159501,1.98654301278392,0.00402834186728884,-0.00145063732197315,-0.00487549317943703,0.00500471099439415,1.9825042426209,-1.97392877928638,0.0102167241640663,0.000700187348071646,-0.00967712996188241,0.00776675954408812,1.9726339193842,-0.00991675366690747,-0.0113942145646392,-1.97142192160912,-0.00139986510057688,1.98842725276179,0.0161758515742442,-0.00108937638934525,1.98558758725474,-0.00310727952939671,1.96764832528158,0.0163828832663964,1.98337259847636,0.00764867192777008,0.00431410231955176,-0.00357458849818271,0.0155963237611332,0.00279627174590891,0.0211069398419322,-0.00281693772358815,0.00799587771204058,1.97582412704896,0.000183638752373372,1.97615089262047,0.00545256724519383,1.97268710996967,0.00439195684607674,-1.98816212705469,0.0176728087558717,1.96685241344104,0.00324196027993573,-1.98770504069333,1.99223041576918,-1.9834164613378,0.00270384266710066,0.00883690875419851
"propofol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00638883617600761,-1.98414885714255,1.98074002340109,1.98316225290942,1.97913104957451,-0.00328950384003879,-0.0133968034017062,-0.00956319969483188,0.00633826254835979,-0.00174034962817371,0.00803984337139474,0.000505812989807786,-0.000589321425525147,1.97329510290039,1.97556375614474,1.95710211621988,0.00613342825869101,0.000749260202337232,1.95805590842687,0.0163292393730904,-0.011871495228717,-1.98111236738811,-1.98462818992867,-1.99248975466315,-1.99173449674921,1.98790333936732,0.00606435666115801,-1.98986932511817,0.0137727066907698,-0.0131368550805705,0.00531777847978454,-1.98024149633906,0.000220310403702628,1.98605802531168,0.00392754135458018,-0.0137965494026783,-0.00195733536208553,0.00954277231994394,0.00799290949880271,0.0129623128908887,0.0163839450068221,0.0245685449354411,1.97265139699146,-1.99147291589765,-0.000262905442449668,-1.96824878213634,0.00294465699686353,-1.99282551218001,1.98481827096011,0.00708182846304817,0.00137485559428019,1.98790363252605,0.00296659395988197,1.97551114132499,-1.9754812904188,-1.98787543645367,1.96848815805028,0.00176059829196573,0.00610829558590198,1.98296029021015,1.98288307135934,1.97927709914108,1.98274143175203,-0.00098445344452458,-1.99614717241067,-1.97075357575495,1.98181935944636,-1.995133174336,-0.0106230646550663,1.96810963951707,-0.00709768440723968,0.0138864553593173,0.0150483651749631,1.98050347296667,-1.9789352930107,0.0128155118826392,1.98239364957804
"dexamethasone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.97853461960448,0.0102763811474097,-0.00894351748502786,0.00239329033751212,0.0071067955683588,-0.003478382941558,0.000473860341739019,-0.00291969261491332,1.97279270837188,1.97758929516864,0.00184782091567459,-1.99044736834655,0.0001865056502518,-1.9906422735407,0.00572666848084658,1.97252479842267,0.0113530963171133,-1.9732052419446,-1.98353108269605,0.0196400368255781,-1.98525762867632,-1.97460013158497,1.99145267789208,-1.97611127031071,0.000915759771985103,-1.99189260697944,-0.000529476706372933,0.00643303985990129,0.0105193363782203,-0.00889058261075359,-1.99430368718372,1.97650534917221,-1.9763690718324,-0.00394086457172993,0.00274161154822017,-0.0089021901164692,-1.9839594429384,0.0067448161072835,0.00321903396746259,-1.98514973296289,-0.000905331823468969,0.00430031195773939,0.00211507925459586,-1.97766952878296,0.00148064019645622,0.00559820784333265,-1.97907055578328,-1.99545463401669,-1.98442281393391,-1.99204632408639,0.0133490525945158,1.98902638442806,1.98449195791967,1.97675834217161,-1.99604895842221,-1.97862913041144,0.00571797942339536,-1.97750388823492,-1.97107944861209,1.98664417396322,0.00112940090673264,1.96834361137382,-1.97509024495242,0.00283838641092626,-1.98345386259561,-0.00520694052594151,-0.000950241569964261,-0.00291159337705604,0.00139557388433054,0.0188138468018481,0.00265971754180472,1.97830596104978,-1.98343819312553,-1.9972395203692,-1.96700148989952,1.96565585587792
"amlodipine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0013563491708124,-1.9812419881267,-0.00470328867658953,-1.99271532044954,0.0019437565761854,6.63113841248286e-05,0.00612153240310676,-1.98111912576842,0.0081313550121499,-1.99059578267365,-1.98138099893562,0.0107847565561656,-1.98076883221459,1.9887955380846,1.97590414940295,-0.00152063122041823,0.00567117857937449,0.0200819477690319,-1.98674849185465,-1.9866872638744,-1.9750704742273,-0.00914350661154217,-1.97078967765036,0.00105128647286279,-0.00182582907113038,-1.99038182607887,-0.00546153054731835,-1.98756558500024,0.00965159346780609,-1.99124413966504,0.0155411861244993,-1.99461089962823,0.00384746820846915,-1.9838525901561,0.00945948532349694,-1.98237916536037,1.97516888369245,-1.98342804752174,0.00587552193975094,0.00500985660644249,1.97950198769927,0.00760423876467575,0.00381095884578397,-1.98792563145564,-0.0120190568237903,-0.000625825761761289,-1.98059665811735,-0.0036871768634098,0.00592023072345116,0.00324699511163817,1.9716677607847,-1.98798287267473,1.98137966979646,1.98755402314471,-1.96250866436037,-0.00634483507115691,1.98747199535642,-1.97622498096123,0.00952017515711778,1.98819938331428,-0.00953745675763484,-0.00244546590885153,-1.9946988665655,0.0161705059629483,0.000598015630791648,1.98563737697136,0.00581320306344846,-0.00552276278414587,1.98335880029034,-1.98357763781568,-1.96872671422722,-1.97296860063876,1.96669693029985,1.97778874030166,1.98146161957513
